2,Face,2024-11-03 08:24:54,2024-11-03 08:24:56,"{""box"":{""left"":3559,""right"":1333,""top"":3925,""bottom"":1774},""time"":1730589894664}",65,,male,,,
3,Face,2024-11-03 08:27:23,2024-11-03 08:27:23,"{""box"":{""left"":1286,""right"":688,""top"":1647,""bottom"":1181},""time"":1730590043445}",65,,male,,,
