1525,Face,2024-11-03 16:17:04,2024-11-03 16:17:04,"{""box"":{""left"":1965,""right"":952,""top"":2331,""bottom"":1393},""time"":1730618224367}",45,54,male,,,
1526,Face,2024-11-03 16:17:05,2024-11-03 16:17:05,"{""box"":{""left"":1932,""right"":369,""top"":2276,""bottom"":838},""time"":1730618225353}",55,64,male,,,
