placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-05-20 00:00:00,2025-05-20 01:00:00,0
fukui-station-east-entrance,Person,2025-05-20 01:00:00,2025-05-20 02:00:00,0
fukui-station-east-entrance,Person,2025-05-20 02:00:00,2025-05-20 03:00:00,0
fukui-station-east-entrance,Person,2025-05-20 03:00:00,2025-05-20 04:00:00,0
fukui-station-east-entrance,Person,2025-05-20 04:00:00,2025-05-20 05:00:00,0
fukui-station-east-entrance,Person,2025-05-20 05:00:00,2025-05-20 06:00:00,27
fukui-station-east-entrance,Person,2025-05-20 06:00:00,2025-05-20 07:00:00,74
fukui-station-east-entrance,Person,2025-05-20 07:00:00,2025-05-20 08:00:00,208
fukui-station-east-entrance,Person,2025-05-20 08:00:00,2025-05-20 09:00:00,369
fukui-station-east-entrance,Person,2025-05-20 09:00:00,2025-05-20 10:00:00,571
fukui-station-east-entrance,Person,2025-05-20 10:00:00,2025-05-20 11:00:00,466
fukui-station-east-entrance,Person,2025-05-20 11:00:00,2025-05-20 12:00:00,435
fukui-station-east-entrance,Person,2025-05-20 12:00:00,2025-05-20 13:00:00,461
