placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-05-01 00:00:00,2025-05-01 01:00:00,0
fukui-station-east-entrance,Person,2025-05-01 01:00:00,2025-05-01 02:00:00,0
fukui-station-east-entrance,Person,2025-05-01 02:00:00,2025-05-01 03:00:00,0
fukui-station-east-entrance,Person,2025-05-01 03:00:00,2025-05-01 04:00:00,0
fukui-station-east-entrance,Person,2025-05-01 04:00:00,2025-05-01 05:00:00,0
fukui-station-east-entrance,Person,2025-05-01 05:00:00,2025-05-01 06:00:00,18
fukui-station-east-entrance,Person,2025-05-01 06:00:00,2025-05-01 07:00:00,88
fukui-station-east-entrance,Person,2025-05-01 07:00:00,2025-05-01 08:00:00,279
fukui-station-east-entrance,Person,2025-05-01 08:00:00,2025-05-01 09:00:00,396
fukui-station-east-entrance,Person,2025-05-01 09:00:00,2025-05-01 10:00:00,533
fukui-station-east-entrance,Person,2025-05-01 10:00:00,2025-05-01 11:00:00,634
fukui-station-east-entrance,Person,2025-05-01 11:00:00,2025-05-01 12:00:00,545
