placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-06-14 15:00:00,2026-06-14 15:05:00,205
tojinbo-shotaro,Person,2026-06-14 15:05:00,2026-06-14 15:10:00,197
tojinbo-shotaro,Person,2026-06-14 15:10:00,2026-06-14 15:15:00,198
tojinbo-shotaro,Person,2026-06-14 15:15:00,2026-06-14 15:20:00,217
tojinbo-shotaro,Person,2026-06-14 15:20:00,2026-06-14 15:25:00,128
tojinbo-shotaro,Person,2026-06-14 15:25:00,2026-06-14 15:30:00,148
tojinbo-shotaro,Person,2026-06-14 15:30:00,2026-06-14 15:35:00,180
tojinbo-shotaro,Person,2026-06-14 15:35:00,2026-06-14 15:40:00,145
tojinbo-shotaro,Person,2026-06-14 15:40:00,2026-06-14 15:45:00,146
tojinbo-shotaro,Person,2026-06-14 15:45:00,2026-06-14 15:50:00,149
tojinbo-shotaro,Person,2026-06-14 15:50:00,2026-06-14 15:55:00,124
tojinbo-shotaro,Person,2026-06-14 15:55:00,2026-06-14 16:00:00,146
