placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2026-05-02 00:00:00,2026-05-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 01:00:00,2026-05-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 02:00:00,2026-05-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 03:00:00,2026-05-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 04:00:00,2026-05-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 05:00:00,2026-05-02 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 06:00:00,2026-05-02 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 07:00:00,2026-05-02 08:00:00,5,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 08:00:00,2026-05-02 09:00:00,11,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 09:00:00,2026-05-02 10:00:00,87,0,8,2,0,3,5,3,14,45,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 10:00:00,2026-05-02 11:00:00,78,0,12,2,0,0,2,4,8,41,0,2,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 11:00:00,2026-05-02 12:00:00,92,0,6,1,0,2,0,0,5,73,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 12:00:00,2026-05-02 13:00:00,9,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 13:00:00,2026-05-02 14:00:00,100,0,1,0,1,0,0,0,1,93,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 14:00:00,2026-05-02 15:00:00,157,0,1,0,0,3,0,1,6,136,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 15:00:00,2026-05-02 16:00:00,80,0,5,0,1,3,2,2,12,52,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 16:00:00,2026-05-02 17:00:00,6,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 17:00:00,2026-05-02 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 18:00:00,2026-05-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 19:00:00,2026-05-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 20:00:00,2026-05-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 21:00:00,2026-05-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 22:00:00,2026-05-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-05-02 23:00:00,2026-05-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
