277,Person,2024-12-06 07:33:23,2024-12-06 07:33:28,"{""box"":{""left"":3306,""right"":229,""top"":3417,""bottom"":833},""time"":1733438003551}",,,,,
278,Person,2024-12-06 07:33:32,2024-12-06 07:33:35,"{""box"":{""left"":3300,""right"":229,""top"":3418,""bottom"":802},""time"":1733438012102}",,,,,
279,Person,2024-12-06 07:33:43,2024-12-06 07:33:44,"{""box"":{""left"":3680,""right"":239,""top"":3836,""bottom"":822},""time"":1733438023527},{""box"":{""left"":3680,""right"":239,""top"":3836,""bottom"":822},""time"":1733438024025}",,,,,
280,Person,2024-12-06 07:33:53,2024-12-06 07:33:56,"{""box"":{""left"":3325,""right"":250,""top"":3443,""bottom"":937},""time"":1733438033965},{""box"":{""left"":3325,""right"":250,""top"":3443,""bottom"":937},""time"":1733438035052},{""box"":{""left"":3325,""right"":250,""top"":3443,""bottom"":937},""time"":1733438036004}",,,,,
281,Person,2024-12-06 07:34:29,2024-12-06 07:34:30,"{""box"":{""left"":3437,""right"":218,""top"":3587,""bottom"":854},""time"":1733438069725}",,,,,
282,Person,2024-12-06 07:36:24,2024-12-06 07:36:24,"{""box"":{""left"":3850,""right"":343,""top"":4006,""bottom"":968},""time"":1733438184619}",,,,,
283,Person,2024-12-06 07:36:26,2024-12-06 07:36:26,"{""box"":{""left"":3765,""right"":242,""top"":3896,""bottom"":825},""time"":1733438186643}",,,,,
284,Person,2024-12-06 07:36:27,2024-12-06 07:36:27,"{""box"":{""left"":3862,""right"":291,""top"":4018,""bottom"":875},""time"":1733438187076}",,,,,
285,Person,2024-12-06 07:36:52,2024-12-06 07:36:52,"{""box"":{""left"":3718,""right"":222,""top"":3912,""bottom"":827},""time"":1733438212719}",,,,,
286,Person,2024-12-06 07:37:01,2024-12-06 07:37:01,"{""box"":{""left"":3318,""right"":260,""top"":3474,""bottom"":885},""time"":1733438221141}",,,,,
287,Person,2024-12-06 07:37:53,2024-12-06 07:37:54,"{""box"":{""left"":3406,""right"":239,""top"":3524,""bottom"":958},""time"":1733438273932}",,,,,
