82791,Person,2024-10-27 06:18:52,2024-10-27 06:18:54,{"left":3787,"right":291,"top":3931,"bottom":885},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533193},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533248},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533297},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533357},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533472},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533535},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533587},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533643},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533703},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533755},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533815},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533865},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533924},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977533981},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977534042},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977534096},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977534148},{"box":{"left":3787,"right":291,"top":3931,"bottom":885},"time":1729977534212},,,,,
82792,Person,2024-10-27 06:19:10,2024-10-27 06:19:13,{"left":3431,"right":281,"top":3542,"bottom":843},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551016},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551073},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551133},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551185},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551246},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551308},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551360},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551419},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551472},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551533},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551585},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551645},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551696},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551755},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551806},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551868},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551921},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977551983},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552031},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552092},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552144},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552205},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552255},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552317},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552367},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552428},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552488},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552540},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552601},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552651},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552715},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552764},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552825},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552876},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552936},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977552988},{"box":{"left":3431,"right":281,"top":3542,"bottom":843},"time":1729977553046},,,,,
