placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-06-05 00:00:00,2025-06-05 01:00:00,0
fukui-station-east-entrance,Person,2025-06-05 01:00:00,2025-06-05 02:00:00,0
fukui-station-east-entrance,Person,2025-06-05 02:00:00,2025-06-05 03:00:00,0
fukui-station-east-entrance,Person,2025-06-05 03:00:00,2025-06-05 04:00:00,0
fukui-station-east-entrance,Person,2025-06-05 04:00:00,2025-06-05 05:00:00,0
fukui-station-east-entrance,Person,2025-06-05 05:00:00,2025-06-05 06:00:00,20
fukui-station-east-entrance,Person,2025-06-05 06:00:00,2025-06-05 07:00:00,128
fukui-station-east-entrance,Person,2025-06-05 07:00:00,2025-06-05 08:00:00,199
fukui-station-east-entrance,Person,2025-06-05 08:00:00,2025-06-05 09:00:00,471
fukui-station-east-entrance,Person,2025-06-05 09:00:00,2025-06-05 10:00:00,512
fukui-station-east-entrance,Person,2025-06-05 10:00:00,2025-06-05 11:00:00,528
