placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-06-07 00:00:00,2025-06-07 01:00:00,0
fukui-station-east-entrance,Person,2025-06-07 01:00:00,2025-06-07 02:00:00,0
fukui-station-east-entrance,Person,2025-06-07 02:00:00,2025-06-07 03:00:00,0
fukui-station-east-entrance,Person,2025-06-07 03:00:00,2025-06-07 04:00:00,0
fukui-station-east-entrance,Person,2025-06-07 04:00:00,2025-06-07 05:00:00,0
fukui-station-east-entrance,Person,2025-06-07 05:00:00,2025-06-07 06:00:00,41
fukui-station-east-entrance,Person,2025-06-07 06:00:00,2025-06-07 07:00:00,155
fukui-station-east-entrance,Person,2025-06-07 07:00:00,2025-06-07 08:00:00,221
fukui-station-east-entrance,Person,2025-06-07 08:00:00,2025-06-07 09:00:00,553
fukui-station-east-entrance,Person,2025-06-07 09:00:00,2025-06-07 10:00:00,689
