placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-06-13 00:00:00,2025-06-13 01:00:00,0
fukui-station-east-entrance,Person,2025-06-13 01:00:00,2025-06-13 02:00:00,0
fukui-station-east-entrance,Person,2025-06-13 02:00:00,2025-06-13 03:00:00,0
fukui-station-east-entrance,Person,2025-06-13 03:00:00,2025-06-13 04:00:00,0
fukui-station-east-entrance,Person,2025-06-13 04:00:00,2025-06-13 05:00:00,0
fukui-station-east-entrance,Person,2025-06-13 05:00:00,2025-06-13 06:00:00,34
fukui-station-east-entrance,Person,2025-06-13 06:00:00,2025-06-13 07:00:00,163
fukui-station-east-entrance,Person,2025-06-13 07:00:00,2025-06-13 08:00:00,207
fukui-station-east-entrance,Person,2025-06-13 08:00:00,2025-06-13 09:00:00,404
fukui-station-east-entrance,Person,2025-06-13 09:00:00,2025-06-13 10:00:00,500
fukui-station-east-entrance,Person,2025-06-13 10:00:00,2025-06-13 11:00:00,730
