3166,Person,2024-10-21 20:13:59,2024-10-21 20:14:09,{"left":3675,"right":41,"top":3818,"bottom":791},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509242032},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509242183},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509242344},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509242545},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509242687},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509242848},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509242999},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509243200},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509243350},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509243501},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509243703},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509243854},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509244015},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509244166},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509244368},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509244518},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509245035},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509245186},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509245336},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509245538},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509245688},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509246350},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509246501},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509246703},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509246853},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509247015},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509247165},{"box":{"left":3675,"right":41,"top":3818,"bottom":791},"time":1729509247367},,,,,
3167,Person,2024-10-21 20:14:16,2024-10-21 20:14:24,{"left":4518,"right":666,"top":4824,"bottom":2072},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509257674},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509257834},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509258035},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509258187},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509258690},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509258840},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509259041},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509259192},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509259343},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509259705},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509259856},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509260006},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509260167},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509260360},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509260520},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509260671},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509260873},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509261023},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509261174},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509261334},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509261527},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509261688},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509261838},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509262040},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509262191},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509262341},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509262543},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509262693},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509262845},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509263006},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509263207},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509263357},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509263519},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509263871},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509264021},{"box":{"left":4518,"right":666,"top":4824,"bottom":2072},"time":1729509264173},,,,,
