placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-01 13:00:00,2026-07-01 13:05:00,27
tojinbo-shotaro,Person,2026-07-01 13:05:00,2026-07-01 13:10:00,46
tojinbo-shotaro,Person,2026-07-01 13:10:00,2026-07-01 13:15:00,53
tojinbo-shotaro,Person,2026-07-01 13:15:00,2026-07-01 13:20:00,50
tojinbo-shotaro,Person,2026-07-01 13:20:00,2026-07-01 13:25:00,58
tojinbo-shotaro,Person,2026-07-01 13:25:00,2026-07-01 13:30:00,82
tojinbo-shotaro,Person,2026-07-01 13:30:00,2026-07-01 13:35:00,33
tojinbo-shotaro,Person,2026-07-01 13:35:00,2026-07-01 13:40:00,46
tojinbo-shotaro,Person,2026-07-01 13:40:00,2026-07-01 13:45:00,39
tojinbo-shotaro,Person,2026-07-01 13:45:00,2026-07-01 13:50:00,87
tojinbo-shotaro,Person,2026-07-01 13:50:00,2026-07-01 13:55:00,85
tojinbo-shotaro,Person,2026-07-01 13:55:00,2026-07-01 14:00:00,39
