placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-13 00:00:00,2025-02-13 01:00:00,0
tojinbo-shotaro,Person,2025-02-13 01:00:00,2025-02-13 02:00:00,1
tojinbo-shotaro,Person,2025-02-13 02:00:00,2025-02-13 03:00:00,2
tojinbo-shotaro,Person,2025-02-13 03:00:00,2025-02-13 04:00:00,0
tojinbo-shotaro,Person,2025-02-13 04:00:00,2025-02-13 05:00:00,0
tojinbo-shotaro,Person,2025-02-13 05:00:00,2025-02-13 06:00:00,0
tojinbo-shotaro,Person,2025-02-13 06:00:00,2025-02-13 07:00:00,104
tojinbo-shotaro,Person,2025-02-13 07:00:00,2025-02-13 08:00:00,126
tojinbo-shotaro,Person,2025-02-13 08:00:00,2025-02-13 09:00:00,239
tojinbo-shotaro,Person,2025-02-13 09:00:00,2025-02-13 10:00:00,275
tojinbo-shotaro,Person,2025-02-13 10:00:00,2025-02-13 11:00:00,359
tojinbo-shotaro,Person,2025-02-13 11:00:00,2025-02-13 12:00:00,362
