placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-23 08:00:00,2026-05-23 08:05:00,6
tojinbo-shotaro,Person,2026-05-23 08:05:00,2026-05-23 08:10:00,2
tojinbo-shotaro,Person,2026-05-23 08:10:00,2026-05-23 08:15:00,8
tojinbo-shotaro,Person,2026-05-23 08:15:00,2026-05-23 08:20:00,43
tojinbo-shotaro,Person,2026-05-23 08:20:00,2026-05-23 08:25:00,57
tojinbo-shotaro,Person,2026-05-23 08:25:00,2026-05-23 08:30:00,49
tojinbo-shotaro,Person,2026-05-23 08:30:00,2026-05-23 08:35:00,42
tojinbo-shotaro,Person,2026-05-23 08:35:00,2026-05-23 08:40:00,31
tojinbo-shotaro,Person,2026-05-23 08:40:00,2026-05-23 08:45:00,29
tojinbo-shotaro,Person,2026-05-23 08:45:00,2026-05-23 08:50:00,49
tojinbo-shotaro,Person,2026-05-23 08:50:00,2026-05-23 08:55:00,90
tojinbo-shotaro,Person,2026-05-23 08:55:00,2026-05-23 09:00:00,49
