placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-05-24 00:00:00,2026-05-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 01:00:00,2026-05-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 02:00:00,2026-05-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 03:00:00,2026-05-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 04:00:00,2026-05-24 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 05:00:00,2026-05-24 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 06:00:00,2026-05-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 07:00:00,2026-05-24 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 08:00:00,2026-05-24 09:00:00,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 09:00:00,2026-05-24 10:00:00,22,0,3,2,4,2,2,1,1,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 10:00:00,2026-05-24 11:00:00,57,0,8,4,6,6,3,6,1,1,0,6,5,2,2,4,0,2,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 11:00:00,2026-05-24 12:00:00,102,0,31,10,4,14,8,6,2,1,0,6,7,6,2,0,1,2,1,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 12:00:00,2026-05-24 13:00:00,74,0,21,5,10,9,6,6,4,3,0,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 13:00:00,2026-05-24 14:00:00,40,0,12,8,2,6,5,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 14:00:00,2026-05-24 15:00:00,54,0,11,9,5,3,2,0,0,1,0,3,8,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 15:00:00,2026-05-24 16:00:00,57,0,8,7,8,10,4,3,2,1,0,3,2,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 16:00:00,2026-05-24 17:00:00,34,0,9,9,2,2,0,0,2,0,0,2,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 17:00:00,2026-05-24 18:00:00,16,0,3,1,1,2,3,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 18:00:00,2026-05-24 19:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 19:00:00,2026-05-24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 20:00:00,2026-05-24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 21:00:00,2026-05-24 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 22:00:00,2026-05-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-24 23:00:00,2026-05-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
