placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-05-23 00:00:00,2026-05-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 01:00:00,2026-05-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 02:00:00,2026-05-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 03:00:00,2026-05-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 04:00:00,2026-05-23 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 05:00:00,2026-05-23 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 06:00:00,2026-05-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 07:00:00,2026-05-23 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 08:00:00,2026-05-23 09:00:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 09:00:00,2026-05-23 10:00:00,8,0,2,0,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 10:00:00,2026-05-23 11:00:00,44,0,12,5,2,4,1,3,0,0,0,3,1,2,1,3,5,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 11:00:00,2026-05-23 12:00:00,76,0,17,8,3,4,9,8,1,4,0,4,8,1,2,0,4,2,0,0,0,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 12:00:00,2026-05-23 13:00:00,95,1,14,12,6,9,9,6,2,3,0,3,5,0,4,7,8,2,4,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 13:00:00,2026-05-23 14:00:00,129,0,46,12,10,11,8,0,5,1,0,4,11,3,9,4,4,0,0,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 14:00:00,2026-05-23 15:00:00,118,0,25,11,13,17,10,5,1,0,0,0,6,9,8,10,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 15:00:00,2026-05-23 16:00:00,69,0,19,5,8,10,3,4,0,1,0,2,5,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 16:00:00,2026-05-23 17:00:00,80,1,18,11,7,9,5,2,1,1,0,1,9,5,4,3,1,1,0,0,0,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2026-05-23 17:00:00,2026-05-23 18:00:00,11,0,1,1,1,1,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 18:00:00,2026-05-23 19:00:00,6,0,0,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 19:00:00,2026-05-23 20:00:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 20:00:00,2026-05-23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 21:00:00,2026-05-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 22:00:00,2026-05-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-23 23:00:00,2026-05-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
