placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-05-04 00:00:00,2026-05-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 01:00:00,2026-05-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 02:00:00,2026-05-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 03:00:00,2026-05-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 04:00:00,2026-05-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 05:00:00,2026-05-04 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 06:00:00,2026-05-04 07:00:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 07:00:00,2026-05-04 08:00:00,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 08:00:00,2026-05-04 09:00:00,9,0,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 09:00:00,2026-05-04 10:00:00,43,0,8,6,8,3,5,1,1,0,0,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 10:00:00,2026-05-04 11:00:00,104,0,23,9,15,20,9,1,1,3,0,6,5,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 11:00:00,2026-05-04 12:00:00,160,0,22,12,12,28,18,9,9,2,0,7,9,7,7,11,3,0,4,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 12:00:00,2026-05-04 13:00:00,142,0,23,13,14,19,23,6,0,0,0,11,5,9,8,4,3,4,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 13:00:00,2026-05-04 14:00:00,38,0,8,4,2,6,4,2,1,1,0,2,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 14:00:00,2026-05-04 15:00:00,88,0,21,8,6,23,8,2,5,0,0,2,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 15:00:00,2026-05-04 16:00:00,109,0,27,12,11,17,6,3,1,3,0,4,5,4,7,5,3,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 16:00:00,2026-05-04 17:00:00,240,1,38,28,24,38,21,15,6,1,0,23,12,16,7,1,7,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 17:00:00,2026-05-04 18:00:00,46,0,13,11,6,4,2,2,0,0,0,0,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 18:00:00,2026-05-04 19:00:00,11,0,0,0,3,1,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 19:00:00,2026-05-04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 20:00:00,2026-05-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 21:00:00,2026-05-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 22:00:00,2026-05-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-05-04 23:00:00,2026-05-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
