placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-18 16:00:00,2026-07-18 16:05:00,141
tojinbo-shotaro,Person,2026-07-18 16:05:00,2026-07-18 16:10:00,169
tojinbo-shotaro,Person,2026-07-18 16:10:00,2026-07-18 16:15:00,188
tojinbo-shotaro,Person,2026-07-18 16:15:00,2026-07-18 16:20:00,179
tojinbo-shotaro,Person,2026-07-18 16:20:00,2026-07-18 16:25:00,211
tojinbo-shotaro,Person,2026-07-18 16:25:00,2026-07-18 16:30:00,246
tojinbo-shotaro,Person,2026-07-18 16:30:00,2026-07-18 16:35:00,170
tojinbo-shotaro,Person,2026-07-18 16:35:00,2026-07-18 16:40:00,170
tojinbo-shotaro,Person,2026-07-18 16:40:00,2026-07-18 16:45:00,186
tojinbo-shotaro,Person,2026-07-18 16:45:00,2026-07-18 16:50:00,157
tojinbo-shotaro,Person,2026-07-18 16:50:00,2026-07-18 16:55:00,232
tojinbo-shotaro,Person,2026-07-18 16:55:00,2026-07-18 17:00:00,146
