864,LicensePlate,2024-11-13 12:43:44,2024-11-13 12:43:45,"{""box"":{""left"":5092,""right"":7424,""top"":5721,""bottom"":8553},""time"":1731469424330},{""box"":{""left"":5092,""right"":7424,""top"":5721,""bottom"":8553},""time"":1731469425028}",,,京都,302,ほ
865,LicensePlate,2024-11-13 12:43:47,2024-11-13 12:43:48,"{""box"":{""left"":6238,""right"":7336,""top"":6935,""bottom"":8956},""time"":1731469427440},{""box"":{""left"":6238,""right"":7336,""top"":6935,""bottom"":8956},""time"":1731469428000}",,,京都,302,ほ
867,LicensePlate,2024-11-13 12:43:51,2024-11-13 12:44:02,"{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469431340},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469432042},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469433048},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469434016},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469435024},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469436022},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469437030},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469438028},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469439036},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469440165},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469441010},{""box"":{""left"":2447,""right"":6699,""top"":2736,""bottom"":7071},""time"":1731469442008}",,,長野,301,つ
868,LicensePlate,2024-11-13 12:44:03,2024-11-13 12:44:09,"{""box"":{""left"":2235,""right"":6667,""top"":2457,""bottom"":6952},""time"":1731469443849},{""box"":{""left"":2235,""right"":6667,""top"":2457,""bottom"":6952},""time"":1731469445047},{""box"":{""left"":2235,""right"":6667,""top"":2457,""bottom"":6952},""time"":1731469446016},{""box"":{""left"":2235,""right"":6667,""top"":2457,""bottom"":6952},""time"":1731469447022},{""box"":{""left"":2235,""right"":6667,""top"":2457,""bottom"":6952},""time"":1731469448000},{""box"":{""left"":2235,""right"":6667,""top"":2457,""bottom"":6952},""time"":1731469449028}",,,福井,331,せ
869,LicensePlate,2024-11-13 12:44:14,2024-11-13 12:44:16,"{""box"":{""left"":5860,""right"":7644,""top"":6489,""bottom"":9026},""time"":1731469454478},{""box"":{""left"":5860,""right"":7644,""top"":6489,""bottom"":9026},""time"":1731469456085}",,,福井,331,せ
871,LicensePlate,2024-11-13 12:46:21,2024-11-13 12:46:26,"{""box"":{""left"":2431,""right"":6670,""top"":2663,""bottom"":7031},""time"":1731469581999},{""box"":{""left"":2431,""right"":6670,""top"":2663,""bottom"":7031},""time"":1731469584015},{""box"":{""left"":2431,""right"":6670,""top"":2663,""bottom"":7031},""time"":1731469585013},{""box"":{""left"":2431,""right"":6670,""top"":2663,""bottom"":7031},""time"":1731469586011}",,,尾張小牧,302,ゆ
872,LicensePlate,2024-11-13 12:46:27,2024-11-13 12:46:28,"{""box"":{""left"":5855,""right"":8275,""top"":6556,""bottom"":9410},""time"":1731469587917}",,,ゆ,13,5
873,LicensePlate,2024-11-13 12:46:30,2024-11-13 12:46:34,"{""box"":{""left"":5917,""right"":8101,""top"":6534,""bottom"":9401},""time"":1731469590720},{""box"":{""left"":5917,""right"":8101,""top"":6534,""bottom"":9401},""time"":1731469594029}",,,尾張小牧,302,ゆ
874,LicensePlate,2024-11-13 12:46:44,2024-11-13 12:46:56,"{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469604151},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469605016},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469606023},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469607019},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469608027},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469609023},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469610000},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469611037},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469612004},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469613003},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469614010},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469615007},{""box"":{""left"":2540,""right"":6800,""top"":2824,""bottom"":7154},""time"":1731469616006}",,,京都,543,ら
875,LicensePlate,2024-11-13 12:47:02,2024-11-13 12:47:11,"{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469622688},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469624022},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469625029},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469626026},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469627003},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469628011},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469629009},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469630005},{""box"":{""left"":2247,""right"":7065,""top"":2483,""bottom"":7408},""time"":1731469631013}",,,京都,480,ね
