placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-07 14:00:00,2026-07-07 14:05:00,32
tojinbo-shotaro,Person,2026-07-07 14:05:00,2026-07-07 14:10:00,39
tojinbo-shotaro,Person,2026-07-07 14:10:00,2026-07-07 14:15:00,37
tojinbo-shotaro,Person,2026-07-07 14:15:00,2026-07-07 14:20:00,40
tojinbo-shotaro,Person,2026-07-07 14:20:00,2026-07-07 14:25:00,29
tojinbo-shotaro,Person,2026-07-07 14:25:00,2026-07-07 14:30:00,34
tojinbo-shotaro,Person,2026-07-07 14:30:00,2026-07-07 14:35:00,30
tojinbo-shotaro,Person,2026-07-07 14:35:00,2026-07-07 14:40:00,39
tojinbo-shotaro,Person,2026-07-07 14:40:00,2026-07-07 14:45:00,64
tojinbo-shotaro,Person,2026-07-07 14:45:00,2026-07-07 14:50:00,54
tojinbo-shotaro,Person,2026-07-07 14:50:00,2026-07-07 14:55:00,30
tojinbo-shotaro,Person,2026-07-07 14:55:00,2026-07-07 15:00:00,82
