placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-13 09:00:00,2024-12-13 09:05:00,30
tojinbo-shotaro,Person,2024-12-13 09:05:00,2024-12-13 09:10:00,34
tojinbo-shotaro,Person,2024-12-13 09:10:00,2024-12-13 09:15:00,35
tojinbo-shotaro,Person,2024-12-13 09:15:00,2024-12-13 09:20:00,19
tojinbo-shotaro,Person,2024-12-13 09:20:00,2024-12-13 09:25:00,30
tojinbo-shotaro,Person,2024-12-13 09:25:00,2024-12-13 09:30:00,41
tojinbo-shotaro,Person,2024-12-13 09:30:00,2024-12-13 09:35:00,47
tojinbo-shotaro,Person,2024-12-13 09:35:00,2024-12-13 09:40:00,61
tojinbo-shotaro,Person,2024-12-13 09:40:00,2024-12-13 09:45:00,74
tojinbo-shotaro,Person,2024-12-13 09:45:00,2024-12-13 09:50:00,83
tojinbo-shotaro,Person,2024-12-13 09:50:00,2024-12-13 09:55:00,84
tojinbo-shotaro,Person,2024-12-13 09:55:00,2024-12-13 10:00:00,55
