placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-05-20 15:00:00,2026-05-20 15:05:00,54
tojinbo-shotaro,Person,2026-05-20 15:05:00,2026-05-20 15:10:00,42
tojinbo-shotaro,Person,2026-05-20 15:10:00,2026-05-20 15:15:00,78
tojinbo-shotaro,Person,2026-05-20 15:15:00,2026-05-20 15:20:00,69
tojinbo-shotaro,Person,2026-05-20 15:20:00,2026-05-20 15:25:00,78
tojinbo-shotaro,Person,2026-05-20 15:25:00,2026-05-20 15:30:00,134
tojinbo-shotaro,Person,2026-05-20 15:30:00,2026-05-20 15:35:00,92
tojinbo-shotaro,Person,2026-05-20 15:35:00,2026-05-20 15:40:00,78
tojinbo-shotaro,Person,2026-05-20 15:40:00,2026-05-20 15:45:00,49
tojinbo-shotaro,Person,2026-05-20 15:45:00,2026-05-20 15:50:00,94
tojinbo-shotaro,Person,2026-05-20 15:50:00,2026-05-20 15:55:00,105
tojinbo-shotaro,Person,2026-05-20 15:55:00,2026-05-20 16:00:00,113
