11016,Person,2025-01-13 18:16:44,2025-01-13 18:16:47,"{""box"":{""left"":1754,""right"":2626,""top"":1957,""bottom"":3852},""time"":1736759804739}",,,,,
11017,Person,2025-01-13 18:18:23,2025-01-13 18:18:32,"{""box"":{""left"":1775,""right"":2750,""top"":1987,""bottom"":4072},""time"":1736759903166}",,,,,
11018,Person,2025-01-13 18:18:24,2025-01-13 18:18:34,"{""box"":{""left"":1756,""right"":2447,""top"":1949,""bottom"":3520},""time"":1736759904873}",,,,,
11021,Person,2025-01-13 18:18:35,2025-01-13 18:18:46,"{""box"":{""left"":1756,""right"":2458,""top"":1949,""bottom"":3541},""time"":1736759915716}",,,,,
11022,Person,2025-01-13 18:18:38,2025-01-13 18:18:49,"{""box"":{""left"":1793,""right"":3083,""top"":2150,""bottom"":4802},""time"":1736759918557}",,,,,
11023,Person,2025-01-13 18:18:41,2025-01-13 18:18:41,"{""box"":{""left"":6781,""right"":2187,""top"":7106,""bottom"":3718},""time"":1736759921276}",,,,,
11025,Person,2025-01-13 18:19:02,2025-01-13 18:19:16,"{""box"":{""left"":1756,""right"":2770,""top"":2037,""bottom"":4332},""time"":1736759942305}",,,,,
11026,Person,2025-01-13 18:19:06,2025-01-13 18:19:15,"{""box"":{""left"":6293,""right"":2572,""top"":6650,""bottom"":4520},""time"":1736759946425}",,,,,
11027,Person,2025-01-13 18:19:19,2025-01-13 18:19:19,"{""box"":{""left"":1087,""right"":4750,""top"":1725,""bottom"":7583},""time"":1736759959463}",,,,,
11028,Person,2025-01-13 18:19:21,2025-01-13 18:19:25,"{""box"":{""left"":1825,""right"":3437,""top"":2150,""bottom"":5750},""time"":1736759961603}",,,,,
11029,Person,2025-01-13 18:19:43,2025-01-13 18:19:50,"{""box"":{""left"":4075,""right"":7500,""top"":5724,""bottom"":10000},""time"":1736759983419}",,,,,
11030,Person,2025-01-13 18:19:45,2025-01-13 18:19:54,"{""box"":{""left"":3850,""right"":5083,""top"":5362,""bottom"":10000},""time"":1736759985627}",,,,,
11031,Person,2025-01-13 18:20:04,2025-01-13 18:20:13,"{""box"":{""left"":1800,""right"":3134,""top"":2037,""bottom"":4592},""time"":1736760004335}",,,,,
11032,Person,2025-01-13 18:20:05,2025-01-13 18:20:12,"{""box"":{""left"":6425,""right"":7833,""top"":7887,""bottom"":10000},""time"":1736760005564}",,,,,
11033,Person,2025-01-13 18:20:08,2025-01-13 18:20:08,"{""box"":{""left"":6786,""right"":2177,""top"":7073,""bottom"":3812},""time"":1736760008299}",,,,,
11034,Person,2025-01-13 18:20:18,2025-01-13 18:21:11,"{""box"":{""left"":6975,""right"":3666,""top"":7387,""bottom"":5291},""time"":1736760018544}",,,,,
11035,Person,2025-01-13 18:20:21,2025-01-13 18:20:21,"{""box"":{""left"":6850,""right"":2364,""top"":7137,""bottom"":3906},""time"":1736760021806}",,,,,
11036,Person,2025-01-13 18:20:23,2025-01-13 18:20:23,"{""box"":{""left"":6412,""right"":1905,""top"":6650,""bottom"":2967},""time"":1736760023210}",,,,,
