placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-11-04 07:00:00,2024-11-04 07:05:00,19
tojinbo-shotaro,Person,2024-11-04 07:05:00,2024-11-04 07:10:00,14
tojinbo-shotaro,Person,2024-11-04 07:10:00,2024-11-04 07:15:00,8
tojinbo-shotaro,Person,2024-11-04 07:15:00,2024-11-04 07:20:00,4
tojinbo-shotaro,Person,2024-11-04 07:20:00,2024-11-04 07:25:00,23
tojinbo-shotaro,Person,2024-11-04 07:25:00,2024-11-04 07:30:00,18
tojinbo-shotaro,Person,2024-11-04 07:30:00,2024-11-04 07:35:00,10
tojinbo-shotaro,Person,2024-11-04 07:35:00,2024-11-04 07:40:00,19
tojinbo-shotaro,Person,2024-11-04 07:40:00,2024-11-04 07:45:00,3
tojinbo-shotaro,Person,2024-11-04 07:45:00,2024-11-04 07:50:00,13
tojinbo-shotaro,Person,2024-11-04 07:50:00,2024-11-04 07:55:00,26
tojinbo-shotaro,Person,2024-11-04 07:55:00,2024-11-04 08:00:00,34
