placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-06-26 00:00:00,2025-06-26 01:00:00,0
tojinbo-shotaro,Person,2025-06-26 01:00:00,2025-06-26 02:00:00,0
tojinbo-shotaro,Person,2025-06-26 02:00:00,2025-06-26 03:00:00,1
tojinbo-shotaro,Person,2025-06-26 03:00:00,2025-06-26 04:00:00,2
tojinbo-shotaro,Person,2025-06-26 04:00:00,2025-06-26 05:00:00,3
tojinbo-shotaro,Person,2025-06-26 05:00:00,2025-06-26 06:00:00,74
tojinbo-shotaro,Person,2025-06-26 06:00:00,2025-06-26 07:00:00,77
tojinbo-shotaro,Person,2025-06-26 07:00:00,2025-06-26 08:00:00,39
tojinbo-shotaro,Person,2025-06-26 08:00:00,2025-06-26 09:00:00,225
tojinbo-shotaro,Person,2025-06-26 09:00:00,2025-06-26 10:00:00,200
tojinbo-shotaro,Person,2025-06-26 10:00:00,2025-06-26 11:00:00,537
tojinbo-shotaro,Person,2025-06-26 11:00:00,2025-06-26 12:00:00,465
tojinbo-shotaro,Person,2025-06-26 12:00:00,2025-06-26 13:00:00,480
tojinbo-shotaro,Person,2025-06-26 13:00:00,2025-06-26 14:00:00,679
tojinbo-shotaro,Person,2025-06-26 14:00:00,2025-06-26 15:00:00,831
tojinbo-shotaro,Person,2025-06-26 15:00:00,2025-06-26 16:00:00,690
